Дата,Изменение наличных денег в обращении (вне Банка России),Всего,движение средств по государственному внутреннему долгу,изменение задолженности банков по депозитам Федерального казначейства,изменение задолженности банков по операциям репо Федерального казначейства,операции Минфина России по покупке (продаже) иностранной валюты на внутреннем валютном рынке*,Регулирование Банком России обязательных резервов кредитных организаций,Интервенции Банка России на внутреннем валютном рынке,Нетто-объем операций Банка России по предоставлению и абсорбированию ликвидности (без учета операций на внутреннем валютном рынке)
2015-11-13,-54.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,-27.8
2015-11-16,10.0,-83.8,0.0,0.0,0.0,0.0,-0.1,0.0,46.1
2015-11-17,-8.6,122.2,0.0,0.0,0.0,0.0,8.6,0.0,-85.8
2015-11-18,3.6,-92.7,0.0,0.0,0.0,0.0,-1.2,0.0,300.0
2015-11-19,-3.2,55.0,0.0,0.0,0.0,0.0,-0.2,0.0,22.3
2015-11-20,-5.8,106.5,0.0,0.0,0.0,0.0,-0.1,0.0,-76.9
2015-11-23,45.6,77.6,0.0,0.0,0.0,0.0,0.0,0.0,-35.2
2015-11-24,43.8,46.2,0.0,0.0,0.0,0.0,0.0,0.0,9.3
2015-11-25,20.6,-439.4,0.0,0.0,0.0,0.0,0.0,0.0,-37.6
2015-11-26,13.7,-11.4,0.0,0.0,0.0,0.0,0.1,0.0,42.8
2015-11-27,0.9,-32.4,0.0,0.0,0.0,0.0,0.0,0.0,22.5
2015-11-30,53.3,-54.8,0.0,0.0,0.0,0.0,0.0,0.0,-28.0
2015-12-01,22.7,97.6,0.0,0.0,0.0,0.0,0.0,0.0,-8.8
2015-12-02,-0.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,-310.5
2015-12-03,-39.3,81.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8
2015-12-04,-67.8,102.8,0.0,0.0,0.0,0.0,0.0,0.0,-235.3
2015-12-07,9.5,17.2,0.0,0.0,0.0,0.0,0.0,0.0,52.3
2015-12-08,-15.9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,308.3
2015-12-09,-28.3,44.9,0.0,0.0,0.0,0.0,0.0,0.0,-287.5
2015-12-10,-53.4,57.0,0.0,0.0,0.0,0.0,0.0,0.0,274.8
2015-12-11,-68.5,95.8,0.0,0.0,0.0,0.0,0.0,0.0,23.1
2015-12-14,-8.4,-70.1,0.0,0.0,0.0,0.0,-0.1,0.0,207.2
2015-12-15,-19.6,-8.2,0.0,0.0,0.0,0.0,-1.7,0.0,140.9
2015-12-16,-36.0,66.8,0.0,0.0,0.0,0.0,-4.6,0.0,-113.0
2015-12-17,-61.2,40.9,0.0,0.0,0.0,0.0,-1.1,0.0,103.7
2015-12-18,-63.5,-31.5,0.0,0.0,0.0,0.0,-0.5,0.0,36.0
2015-12-21,15.1,104.2,0.0,0.0,0.0,0.0,-0.5,0.0,-6.0
2015-12-22,12.3,109.6,0.0,0.0,0.0,0.0,-0.2,0.0,-129.2
2015-12-23,-14.2,-357.9,0.0,0.0,0.0,0.0,0.0,0.0,55.3
2015-12-24,-53.6,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5
2015-12-25,-112.1,-124.4,0.0,0.0,0.0,0.0,0.0,0.0,118.9
2015-12-28,-32.0,-26.9,0.0,0.0,0.0,0.0,-0.5,0.0,172.4
2015-12-29,-63.0,428.5,0.0,0.0,0.0,0.0,0.0,0.0,23.4
2015-12-30,-94.5,-125.9,0.0,0.0,0.0,0.0,-0.5,0.0,-307.2
2015-12-31,8.1,243.9,0.0,0.0,0.0,0.0,0.0,0.0,75.5
2016-01-11,276.6,-88.7,0.0,0.0,0.0,0.0,0.0,0.0,139.4
2016-01-12,54.6,31.1,0.0,0.0,0.0,0.0,0.0,0.0,-117.6
2016-01-13,30.3,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,-329.7
2016-01-14,2.6,168.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.8
2016-01-15,-8.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.3
2016-01-18,32.1,-42.3,0.0,0.0,0.0,0.0,0.2,0.0,58.3
2016-01-19,14.2,141.8,0.0,0.0,0.0,0.0,0.2,0.0,-101.7
2016-01-20,15.7,206.5,0.0,0.0,0.0,0.0,0.1,0.0,-331.7
2016-01-21,11.7,-32.4,0.0,0.0,0.0,0.0,0.1,0.0,92.0
2016-01-22,-2.3,-111.8,0.0,0.0,0.0,0.0,-0.1,0.0,-58.5
2016-01-25,45.3,-607.3,0.0,0.0,0.0,0.0,-2.6,0.0,317.2
2016-01-26,33.8,-33.8,0.0,0.0,0.0,0.0,-10.8,0.0,50.4
2016-01-27,24.4,176.0,0.0,0.0,0.0,0.0,0.6,0.0,-341.2
2016-01-28,12.5,189.4,0.0,0.0,0.0,0.0,-0.1,0.0,-29.4
2016-01-29,-2.0,205.4,0.0,0.0,0.0,0.0,-0.1,0.0,184.4
2016-02-01,44.9,23.6,0.0,0.0,0.0,0.0,-0.1,0.0,-309.8
2016-02-02,21.0,289.2,0.0,0.0,0.0,0.0,0.0,0.0,-149.1
2016-02-03,-1.3,188.4,0.0,0.0,0.0,0.0,0.4,0.0,-466.3
2016-02-04,-29.7,-30.7,0.0,0.0,0.0,0.0,0.0,0.0,-13.2
2016-02-05,-44.6,43.8,0.0,0.0,0.0,0.0,0.0,0.0,-36.7
2016-02-08,4.5,46.5,0.0,0.0,0.0,0.0,0.0,0.0,-369.7
2016-02-09,-15.3,234.0,0.0,0.0,0.0,0.0,0.5,0.0,-336.9
2016-02-10,-24.5,458.9,0.0,0.0,0.0,0.0,0.1,0.0,426.3
2016-02-11,-54.3,72.4,0.0,0.0,0.0,0.0,0.0,0.0,19.3
2016-02-12,-72.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2016-02-15,3.7,-212.7,0.0,0.0,0.0,0.0,-2.0,0.0,-10.3
2016-02-16,-5.1,78.4,0.0,0.0,0.0,0.0,-10.4,0.0,51.5
2016-02-17,-14.6,-224.0,0.0,0.0,0.0,0.0,0.2,0.0,106.3
2016-02-18,-22.5,125.7,0.0,0.0,0.0,0.0,0.1,0.0,57.4
2016-02-19,-28.7,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-13.3
2016-02-20,-10.8,142.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.4
2016-02-24,62.4,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
2016-02-25,33.4,-400.9,0.0,0.0,0.0,0.0,0.0,0.0,53.0
2016-02-26,23.6,9.2,0.0,0.0,0.0,0.0,0.0,0.0,-16.1
2016-02-29,55.2,-13.1,0.0,0.0,0.0,0.0,0.0,0.0,399.6
2016-03-01,28.8,205.7,0.0,0.0,0.0,0.0,0.0,0.0,-450.7
2016-03-02,-9.7,41.4,0.0,0.0,0.0,0.0,0.0,0.0,-117.1
2016-03-03,-59.2,102.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2016-03-04,-70.2,163.9,0.0,0.0,0.0,0.0,0.0,0.0,-27.3
2016-03-09,37.6,30.8,0.0,0.0,0.0,0.0,0.0,0.0,-73.6
2016-03-10,-16.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,-127.0
2016-03-11,-37.0,45.7,0.0,0.0,0.0,0.0,0.2,0.0,11.2
2016-03-14,18.1,-78.7,0.0,0.0,0.0,0.0,0.1,0.0,2.0
2016-03-15,2.2,-21.4,0.0,0.0,0.0,0.0,0.0,0.0,-23.4
2016-03-16,-15.1,16.4,0.0,0.0,0.0,0.0,0.2,0.0,285.8
2016-03-17,-23.6,62.2,0.0,0.0,0.0,0.0,-3.8,0.0,-73.9
2016-03-18,-18.6,144.3,0.0,0.0,0.0,0.0,-2.1,0.0,1.4
2016-03-21,51.4,-30.6,0.0,0.0,0.0,0.0,0.2,0.0,-124.2
2016-03-22,39.4,-257.3,0.0,0.0,0.0,0.0,0.4,0.0,207.3
2016-03-23,28.4,-7.3,0.0,0.0,0.0,0.0,0.0,0.0,79.1
2016-03-24,12.2,-105.4,0.0,0.0,0.0,0.0,0.0,0.0,10.6
2016-03-25,2.6,-469.2,0.0,0.0,0.0,0.0,0.6,0.0,75.9
2016-03-28,55.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,177.5
2016-03-29,32.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,-53.0
2016-03-30,16.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,-104.1
2016-03-31,3.4,182.2,0.0,0.0,0.0,0.0,0.0,0.0,467.4
2016-04-01,-32.6,243.2,0.0,0.0,0.0,0.0,0.0,0.0,-645.8
2016-04-04,17.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,-236.3
2016-04-05,-4.5,66.9,0.0,0.0,0.0,0.0,0.0,0.0,-368.6
2016-04-06,-20.6,49.6,0.0,0.0,0.0,0.0,0.0,0.0,266.5
2016-04-07,-56.9,102.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1
2016-04-08,-64.8,23.8,0.0,0.0,0.0,0.0,0.0,0.0,-57.9
2016-04-11,2.9,75.1,0.0,0.0,0.0,0.0,0.0,0.0,-44.7
2016-04-12,-9.7,64.7,0.0,0.0,0.0,0.0,0.0,0.0,-14.5
2016-04-13,-21.0,68.4,0.0,0.0,0.0,0.0,3.7,0.0,-18.1
2016-04-14,-44.1,-45.6,0.0,0.0,0.0,0.0,0.5,0.0,43.6
2016-04-15,-47.8,-37.1,0.0,0.0,0.0,0.0,14.4,0.0,0.2
2016-04-18,30.3,-53.8,0.0,0.0,0.0,0.0,0.4,0.0,-2.9
2016-04-19,14.9,95.0,0.0,0.0,0.0,0.0,-0.1,0.0,3.3
2016-04-20,13.0,80.7,0.0,0.0,0.0,0.0,0.0,0.0,132.0
2016-04-21,-2.0,4.6,0.0,0.0,0.0,0.0,0.1,0.0,-30.8
2016-04-22,-7.7,-37.6,0.0,0.0,0.0,0.0,0.0,0.0,-23.2
2016-04-25,51.9,-500.1,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2016-04-26,31.8,161.1,0.0,0.0,0.0,0.0,0.2,0.0,-68.4
2016-04-27,-12.5,63.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.2
2016-04-28,-34.8,-149.5,0.0,0.0,0.0,0.0,0.0,0.0,54.9
2016-04-29,-49.3,55.1,0.0,0.0,0.0,0.0,0.1,0.0,268.0
2016-05-04,71.0,-51.2,0.0,0.0,0.0,0.0,0.0,0.0,-304.5
2016-05-05,-7.1,128.7,0.0,0.0,0.0,0.0,0.0,0.0,-13.6
2016-05-06,-38.1,298.5,0.0,0.0,0.0,0.0,0.4,0.0,-39.1
2016-05-10,31.7,131.5,0.0,0.0,0.0,0.0,0.0,0.0,-558.5
2016-05-11,-1.3,-12.1,0.0,0.0,0.0,0.0,0.0,0.0,212.3
2016-05-12,-44.5,58.1,0.0,0.0,0.0,0.0,0.1,0.0,-14.3
2016-05-13,-47.1,34.1,0.0,0.0,0.0,0.0,0.2,0.0,-10.4
2016-05-16,21.8,-60.9,0.0,0.0,0.0,0.0,0.0,0.0,127.8
2016-05-17,2.7,140.8,0.0,0.0,0.0,0.0,0.0,0.0,78.9
2016-05-18,-5.2,5.8,0.0,0.0,0.0,0.0,-0.6,0.0,-90.9
2016-05-19,-12.3,55.0,0.0,0.0,0.0,0.0,-6.4,0.0,2.7
2016-05-20,-17.6,-12.5,0.0,0.0,0.0,0.0,-11.2,0.0,71.5
2016-05-23,52.5,-224.4,0.0,0.0,0.0,0.0,0.0,0.0,46.6
2016-05-24,29.9,102.6,0.0,0.0,0.0,0.0,0.1,0.0,-94.3
2016-05-25,15.2,-300.9,0.0,0.0,0.0,0.0,0.0,0.0,155.7
2016-05-26,1.8,65.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8
2016-05-27,-6.4,82.1,0.0,0.0,0.0,0.0,0.0,0.0,12.2
2016-05-30,57.4,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2016-05-31,29.3,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0
2016-06-01,7.5,68.9,0.0,0.0,0.0,0.0,0.0,0.0,-473.6
2016-06-02,-31.2,53.8,0.0,0.0,0.0,0.0,0.0,0.0,-116.4
2016-06-03,-49.3,277.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.4
2016-06-06,14.7,74.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.8
2016-06-07,-6.4,81.2,0.0,0.0,0.0,0.0,0.0,0.0,-50.9
2016-06-08,-33.7,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,-41.1
2016-06-09,-65.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0,-1.2
2016-06-10,-66.4,8.7,0.0,0.0,0.0,0.0,0.0,0.0,23.1
2016-06-14,37.9,-46.5,0.0,0.0,0.0,0.0,0.1,0.0,25.0
2016-06-15,-1.2,-63.8,0.0,0.0,0.0,0.0,0.2,0.0,3.8
2016-06-16,-29.3,28.1,0.0,0.0,0.0,0.0,4.2,0.0,21.7
2016-06-17,-42.9,106.8,0.0,0.0,0.0,0.0,-1.7,0.0,31.4
2016-06-20,39.7,44.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.8
2016-06-21,31.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,-37.9
2016-06-22,19.4,6.7,0.0,0.0,0.0,0.0,0.1,0.0,106.5
2016-06-23,6.3,18.4,0.0,0.0,0.0,0.0,-0.1,0.0,14.3
2016-06-24,-4.6,-109.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2016-06-27,54.5,-450.4,0.0,0.0,0.0,0.0,0.0,0.0,179.6
2016-06-28,30.0,-39.9,0.0,0.0,0.0,0.0,0.0,0.0,9.3
2016-06-29,12.2,216.6,0.0,0.0,0.0,0.0,0.1,0.0,-84.3
2016-06-30,-6.0,-56.7,0.0,0.0,0.0,0.0,0.0,0.0,202.5
2016-07-01,-37.2,346.9,0.0,0.0,0.0,0.0,0.0,0.0,-327.3
2016-07-04,22.3,35.9,0.0,0.0,0.0,0.0,0.0,0.0,-65.4
2016-07-05,-5.6,58.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.7
2016-07-06,-25.1,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,69.3
2016-07-07,-44.2,53.2,0.0,0.0,0.0,0.0,0.0,0.0,-36.2
2016-07-08,-58.4,36.3,0.0,0.0,0.0,0.0,0.0,0.0,47.5
2016-07-11,10.3,63.5,0.0,0.0,0.0,0.0,0.0,0.0,-76.9
2016-07-12,-4.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,26.9
2016-07-13,-23.5,-55.4,0.0,0.0,0.0,0.0,0.1,0.0,14.6
2016-07-14,-38.4,-91.7,0.0,0.0,0.0,0.0,-0.7,0.0,-12.9
2016-07-15,-33.2,-47.2,0.0,0.0,0.0,0.0,1.0,0.0,15.9
2016-07-18,34.8,-52.1,0.0,0.0,0.0,0.0,-1.6,0.0,-26.2
2016-07-19,25.9,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.2
2016-07-20,10.1,-23.5,0.0,0.0,0.0,0.0,0.0,0.0,250.8
2016-07-21,4.2,-6.1,0.0,0.0,0.0,0.0,0.6,0.0,-23.3
2016-07-22,-4.7,-56.8,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2016-07-25,54.3,-419.2,0.0,0.0,0.0,0.0,0.0,0.0,104.4
2016-07-26,29.8,60.7,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2016-07-27,17.8,-88.7,0.0,0.0,0.0,0.0,0.0,0.0,-50.7
2016-07-28,6.6,-50.9,0.0,0.0,0.0,0.0,0.0,0.0,27.7
2016-07-29,-3.9,-68.4,0.0,0.0,0.0,0.0,0.0,0.0,202.9
2016-08-01,44.2,193.3,0.0,0.0,0.0,0.0,0.0,0.0,-324.5
2016-08-02,4.2,288.4,0.0,0.0,0.0,0.0,0.0,0.0,-133.6
2016-08-03,-15.1,174.3,0.0,0.0,0.0,0.0,0.0,0.0,-128.4
2016-08-04,-39.6,114.7,0.0,0.0,0.0,0.0,0.0,0.0,18.1
2016-08-05,-50.5,32.9,0.0,0.0,0.0,0.0,0.0,0.0,-14.6
2016-08-08,18.7,54.4,0.0,0.0,0.0,0.0,0.1,0.0,-73.3
2016-08-09,-6.7,43.7,0.0,0.0,0.0,0.0,0.0,0.0,-22.0
2016-08-10,-23.2,-63.5,0.0,0.0,0.0,0.0,0.0,0.0,-51.8
2016-08-11,-43.2,32.4,0.0,0.0,0.0,0.0,0.0,0.0,17.7
2016-08-12,-51.8,15.8,0.0,0.0,0.0,0.0,-0.7,0.0,65.1
2016-08-15,21.5,-79.0,0.0,0.0,0.0,0.0,-7.0,0.0,93.1
2016-08-16,6.8,114.6,0.0,0.0,0.0,0.0,-15.6,0.0,-114.6
2016-08-17,-6.1,44.5,0.0,0.0,0.0,0.0,0.1,0.0,34.3
2016-08-18,-19.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,-7.7
2016-08-19,-5.9,172.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5
2016-08-22,56.6,-28.6,0.0,0.0,0.0,0.0,0.0,0.0,-40.1
2016-08-23,38.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,-7.0
2016-08-24,26.1,-209.4,0.0,0.0,0.0,0.0,0.0,0.0,141.7
2016-08-25,5.3,-395.7,0.0,0.0,0.0,0.0,0.0,0.0,43.6
2016-08-26,-5.4,131.8,0.0,0.0,0.0,0.0,0.2,0.0,14.2
2016-08-29,52.8,-62.8,0.0,0.0,0.0,0.0,0.1,0.0,-14.1
2016-08-30,28.0,-5.9,0.0,0.0,0.0,0.0,0.2,0.0,7.1
2016-08-31,14.2,-79.3,0.0,0.0,0.0,0.0,0.0,0.0,101.9
2016-09-01,-10.2,174.8,0.0,0.0,0.0,0.0,0.1,0.0,-495.0
2016-09-02,-39.1,222.4,0.0,0.0,0.0,0.0,0.0,0.0,7.7
2016-09-05,26.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,-25.5
2016-09-06,-4.3,148.6,0.0,0.0,0.0,0.0,0.0,0.0,-62.6
2016-09-07,-14.4,-211.7,0.0,0.0,0.0,0.0,0.0,0.0,162.5
2016-09-08,-41.4,39.1,0.0,0.0,0.0,0.0,0.2,0.0,107.3
2016-09-09,-35.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.5
2016-09-12,21.8,25.6,0.0,0.0,0.0,0.0,0.0,0.0,54.1
2016-09-13,-2.9,-19.7,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
2016-09-14,-11.8,-25.4,0.0,0.0,0.0,0.0,-1.3,0.0,-131.5
2016-09-15,-34.2,-9.3,0.0,0.0,0.0,0.0,-20.4,0.0,84.0
2016-09-16,-34.0,21.0,0.0,0.0,0.0,0.0,-43.9,0.0,-33.4
2016-09-19,35.0,115.2,0.0,0.0,0.0,0.0,-0.1,0.0,503.3
2016-09-20,20.2,39.7,0.0,0.0,0.0,0.0,0.0,0.0,7.4
2016-09-21,21.1,77.5,0.0,0.0,0.0,0.0,0.0,0.0,377.9
2016-09-22,11.5,-19.8,0.0,0.0,0.0,0.0,0.0,0.0,-32.7
2016-09-23,5.7,-141.3,0.0,0.0,0.0,0.0,0.0,0.0,-120.7
2016-09-26,61.4,-453.6,0.0,0.0,0.0,0.0,0.0,0.0,447.2
2016-09-27,36.8,49.6,0.0,0.0,0.0,0.0,0.0,0.0,-249.1
2016-09-28,26.9,251.1,0.0,0.0,0.0,0.0,0.0,0.0,-512.4
2016-09-29,3.1,164.9,0.0,0.0,0.0,0.0,0.1,0.0,2.2
2016-09-30,-16.2,31.8,0.0,0.0,0.0,0.0,0.2,0.0,119.2
2016-10-03,20.3,-26.6,0.0,0.0,0.0,0.0,0.0,0.0,-284.6
2016-10-04,-3.3,77.3,0.0,0.0,0.0,0.0,0.0,0.0,-285.8
2016-10-05,-10.4,38.5,0.0,0.0,0.0,0.0,0.0,0.0,106.8
2016-10-06,-29.6,41.5,0.0,0.0,0.0,0.0,1.0,0.0,27.7
2016-10-07,-44.2,245.1,0.0,0.0,0.0,0.0,0.3,0.0,4.0
2016-10-10,9.4,-4.9,0.0,0.0,0.0,0.0,0.0,0.0,30.5
2016-10-11,-4.9,87.7,0.0,0.0,0.0,0.0,0.0,0.0,-52.4
2016-10-12,-21.6,-447.9,0.0,0.0,0.0,0.0,0.1,0.0,153.3
2016-10-13,-39.3,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,53.5
2016-10-14,-29.4,337.4,0.0,0.0,0.0,0.0,-0.3,0.0,-88.9
2016-10-17,26.0,-40.8,0.0,0.0,0.0,0.0,1.5,0.0,-14.2
2016-10-18,13.0,58.3,0.0,0.0,0.0,0.0,-1.5,0.0,-64.2
2016-10-19,9.3,-107.7,0.0,0.0,0.0,0.0,-0.1,0.0,24.9
2016-10-20,6.4,14.2,0.0,0.0,0.0,0.0,0.0,0.0,-104.1
2016-10-21,6.4,236.3,0.0,0.0,0.0,0.0,0.0,0.0,20.2
2016-10-24,61.9,-209.4,0.0,0.0,0.0,0.0,0.0,0.0,-1.1
2016-10-25,41.2,-520.6,0.0,0.0,0.0,0.0,0.0,0.0,-14.6
2016-10-26,29.5,175.7,0.0,0.0,0.0,0.0,0.0,0.0,14.1
2016-10-27,13.5,-42.7,0.0,0.0,0.0,0.0,0.0,0.0,-32.3
2016-10-28,6.2,-123.8,0.0,0.0,0.0,0.0,0.1,0.0,37.7
2016-10-31,49.3,-109.1,0.0,0.0,0.0,0.0,0.0,0.0,384.4
2016-11-01,6.4,453.2,0.0,0.0,0.0,0.0,0.1,0.0,-507.4
2016-11-02,-36.4,-58.4,0.0,0.0,0.0,0.0,0.0,0.0,-65.4
2016-11-03,-47.4,151.9,0.0,0.0,0.0,0.0,0.0,0.0,-74.9
2016-11-07,40.1,-34.9,0.0,0.0,0.0,0.0,0.0,0.0,-536.7
2016-11-08,7.4,132.0,0.0,0.0,0.0,0.0,0.0,0.0,-276.7
2016-11-09,-12.4,-37.2,0.0,0.0,0.0,0.0,0.0,0.0,681.8
2016-11-10,-33.2,37.7,0.0,0.0,0.0,0.0,0.0,0.0,44.1
2016-11-11,-42.3,108.6,0.0,0.0,0.0,0.0,0.0,0.0,17.2
2016-11-14,2.8,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,-27.1
2016-11-15,-10.8,-94.2,0.0,0.0,0.0,0.0,-0.1,0.0,66.6
2016-11-16,-15.1,-86.8,0.0,0.0,0.0,0.0,5.6,0.0,161.4
2016-11-17,-27.2,48.5,0.0,0.0,0.0,0.0,-3.7,0.0,15.9
2016-11-18,-21.6,130.1,0.0,0.0,0.0,0.0,0.0,0.0,-12.0
2016-11-21,51.9,-25.8,0.0,0.0,0.0,0.0,0.0,0.0,4.2
2016-11-22,37.2,-43.4,0.0,0.0,0.0,0.0,0.0,0.0,23.7
2016-11-23,26.7,-15.8,0.0,0.0,0.0,0.0,0.0,0.0,-25.8
2016-11-24,15.8,-152.4,0.0,0.0,0.0,0.0,0.0,0.0,-14.4
2016-11-25,5.4,-502.8,0.0,0.0,0.0,0.0,0.0,0.0,113.9
2016-11-28,55.2,-23.4,0.0,0.0,0.0,0.0,-0.2,0.0,306.1
2016-11-29,30.3,83.4,0.0,0.0,0.0,0.0,0.0,0.0,-21.3
2016-11-30,17.3,-281.4,0.0,0.0,0.0,0.0,0.6,0.0,401.7
2016-12-01,-13.8,316.6,0.0,0.0,0.0,0.0,0.0,0.0,-507.2
2016-12-02,-43.0,106.1,0.0,0.0,0.0,0.0,0.0,0.0,29.6
2016-12-05,12.7,269.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.3
2016-12-06,-13.3,61.6,0.0,0.0,0.0,0.0,0.2,0.0,-214.9
2016-12-07,-33.6,-432.6,0.0,0.0,0.0,0.0,0.2,0.0,127.0
2016-12-08,-59.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,-24.3
2016-12-09,-60.7,63.5,0.0,0.0,0.0,0.0,0.0,0.0,8.3
2016-12-12,-2.8,110.6,0.0,0.0,0.0,0.0,0.0,0.0,255.2
2016-12-13,-20.5,92.4,0.0,0.0,0.0,0.0,0.0,0.0,150.8
2016-12-14,-30.9,282.7,0.0,0.0,0.0,0.0,-0.5,0.0,-28.3
2016-12-15,-49.7,154.3,0.0,0.0,0.0,0.0,-3.3,0.0,160.4
2016-12-16,-54.0,-555.1,0.0,0.0,0.0,0.0,-3.5,0.0,153.9
2016-12-19,15.4,45.2,0.0,0.0,0.0,0.0,-0.2,0.0,135.6
2016-12-20,12.1,147.7,0.0,0.0,0.0,0.0,0.0,0.0,-4.3
2016-12-21,-1.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,-364.3
2016-12-22,-22.1,-2.4,0.0,0.0,0.0,0.0,-0.1,0.0,-221.3
2016-12-23,-64.1,-81.9,0.0,0.0,0.0,0.0,0.3,0.0,-79.3
2016-12-26,3.2,-377.2,0.0,0.0,0.0,0.0,0.0,0.0,689.5
2016-12-27,-26.6,75.9,0.0,0.0,0.0,0.0,0.1,0.0,-184.3
2016-12-28,-51.7,166.9,0.0,0.0,0.0,0.0,0.0,0.0,350.2
2016-12-29,-89.0,-168.7,0.0,0.0,0.0,0.0,0.0,0.0,77.4
2016-12-30,-28.9,391.3,0.0,0.0,0.0,0.0,0.3,0.0,-513.2
2017-01-09,271.3,-140.4,0.0,0.0,0.0,0.0,0.0,0.0,-604.4
2017-01-10,33.0,599.7,0.0,0.0,300.0,0.0,0.0,0.0,-673.7
2017-01-11,14.2,50.0,-40.5,-1.2,-0.1,0.0,0.0,0.0,881.7
2017-01-12,-32.7,20.7,0.0,0.0,-0.1,0.0,0.0,0.0,-20.2
2017-01-13,-44.0,193.6,0.0,0.0,245.8,0.0,0.0,0.0,-289.7
2017-01-16,16.1,-83.9,0.0,0.0,-0.2,0.0,0.0,0.0,-15.6
2017-01-17,-2.3,47.8,0.8,0.0,-0.1,0.0,0.0,0.0,-43.9
2017-01-18,-3.1,12.5,-44.9,30.0,-0.1,0.0,0.0,0.0,-282.5
2017-01-19,-8.2,101.1,0.0,0.0,-0.1,0.0,0.0,0.0,-90.1
2017-01-20,-2.9,119.5,0.0,0.0,10.0,0.0,0.3,0.0,51.9
2017-01-23,50.5,-228.2,0.0,0.0,-228.5,0.0,7.1,0.0,-6.4
2017-01-24,39.5,-161.4,5.5,0.0,-0.7,0.0,-3.8,0.0,4.4
2017-01-25,28.4,-780.4,-36.6,0.0,0.6,0.0,0.0,0.0,-70.6
2017-01-26,12.8,203.5,0.0,0.0,158.9,0.0,0.0,0.0,-49.6
2017-01-27,-1.2,-44.0,0.0,60.0,-116.7,0.0,0.0,0.0,81.9
2017-01-30,48.0,-9.1,0.0,0.0,-5.3,0.0,0.0,0.0,243.1
2017-01-31,29.1,-172.8,32.4,0.0,-347.5,0.0,0.0,0.0,290.1
2017-02-01,14.0,332.8,11.4,-30.1,294.4,0.0,0.0,0.0,-346.0
2017-02-02,-20.1,55.1,0.0,0.0,-0.1,0.0,0.0,0.0,10.6
2017-02-03,-32.1,245.7,0.0,0.0,79.6,0.0,0.0,0.0,3.0
2017-02-06,20.6,121.3,0.0,0.0,64.7,0.0,0.9,0.0,-20.5
2017-02-07,-2.8,-86.0,26.0,0.0,-179.3,0.0,0.0,0.0,-9.7
2017-02-08,-10.7,138.4,-31.1,0.0,73.1,6.4,0.0,0.0,-312.1
2017-02-09,-29.8,74.2,0.0,0.0,1.1,6.3,0.1,0.0,11.2
2017-02-10,-47.5,105.1,0.0,0.0,14.7,6.3,0.1,0.0,-7.8
2017-02-13,0.8,68.1,0.0,0.0,2.0,6.2,0.0,0.0,19.0
